RecvTick,ExchTick,Bid,BidVol,Ask,AskVol,RecvTime,ExchTime,ContractId,TradingDay,Last,LastVol,Multiplier
637363699071975887,637363699066770000,4.75068568319,1,4.75146622964,1,738056.466518,738056.466512,992999999,20200922,4.75107595642,1,10000
637363699077066175,637363699071800000,4.75126625055,1,4.75156625055,1,738056.466524,738056.466518,992999999,20200922,4.75141625055,1,10000
637363699086986008,637363699081780000,4.750985724,1,4.75156627132,1,738056.466536,738056.46653,992999999,20200922,4.75127599766,1,10000
637363699092026118,637363699086820000,4.75108574415,1,4.75158574415,1,738056.466542,738056.466536,992999999,20200922,4.75133574415,1,10000
637363699097061498,637363699091860000,4.75136633292,1,4.75158578431,1,738056.466548,738056.466542,992999999,20200922,4.75147605861,1,10000
637363699107022266,637363699101820000,4.7509663739,1,4.7515663739,1,738056.466559,738056.466553,992999999,20200922,4.7512663739,1,10000
637363699116986689,637363699111790000,4.75096639471,1,4.75148584482,1,738056.466571,738056.466565,992999999,20200922,4.75122611977,1,10000
637363699122023935,637363699116820000,4.75108586497,1,4.75150531465,1,738056.466576,738056.46657,992999999,20200922,4.75129558981,1,10000
637363699127047437,637363699121850000,4.75068590509,1,4.75142480275,1,738056.466582,738056.466576,992999999,20200922,4.75105535392,1,10000
637363699137022412,637363699131820000,4.75128592584,1,4.75132482261,1,738056.466594,738056.466588,992999999,20200922,4.75130537423,1,10000
637363699142063258,637363699136860000,4.75118594578,1,4.75142484171,1,738056.4666,738056.466594,992999999,20200922,4.75130539375,1,10000
637363699147102047,637363699141900000,4.75108598591,1,4.75112488013,1,738056.466605,738056.466599,992999999,20200922,4.75110543302,1,10000
637363699152104396,637363699146890000,4.75108600617,1,4.75112489953,1,738056.466611,738056.466605,992999999,20200922,4.75110545285,1,10000
637363699157106602,637363699151910000,4.7510860063,1,4.75132489964,1,738056.466617,738056.466611,992999999,20200922,4.75120545297,1,10000
637363699162114441,637363699156910000,4.75108602656,1,4.75122491905,1,738056.466623,738056.466617,992999999,20200922,4.7511554728,1,10000
637363699167144589,637363699161940000,4.75116660101,1,4.75122493845,1,738056.466629,738056.466623,992999999,20200922,4.75119576973,1,10000
637363699172186397,637363699166990000,4.75166664084,1,4.7517055308,1,738056.466634,738056.466628,992999999,20200922,4.75168608582,1,10000
637363699181858449,637363699176660000,4.75188610879,1,4.75192499777,1,738056.466646,738056.46664,992999999,20200922,4.75190555328,1,10000
637363699186892078,637363699181690000,4.75258614625,1,4.75270558995,1,738056.466651,738056.466645,992999999,20200922,4.7526458681,1,10000
637363699191893340,637363699186690000,4.75268616644,1,4.75292505297,1,738056.466657,738056.466651,992999999,20200922,4.7528056097,1,10000
637363699196893420,637363699191690000,4.75276672342,1,4.75302783689,1,738056.466663,738056.466657,992999999,20200922,4.75289728015,1,10000
637363699201919251,637363699196720000,4.75268620684,1,4.75270564925,1,738056.466669,738056.466663,992999999,20200922,4.75269592805,1,10000
637363699206921149,637363699201710000,4.75268622703,1,4.75342790109,1,738056.466675,738056.466669,992999999,20200922,4.75305706406,1,10000
637363699211921263,637363699206720000,4.75268624717,1,4.75308624717,1,738056.46668,738056.466674,992999999,20200922,4.75288624717,1,10000
637363699216921564,637363699211720000,4.75238624737,1,4.75288624737,1,738056.466686,738056.46668,992999999,20200922,4.75263624737,1,10000
637363699221940895,637363699216740000,4.75246682657,1,4.75260570879,1,738056.466692,738056.466686,992999999,20200922,4.75253626768,1,10000
637363699226967802,637363699221770000,4.75278628786,1,4.75304181333,1,738056.466698,738056.466692,992999999,20200922,4.7529140506,1,10000
637363699232011776,637363699226810000,4.75298632799,1,4.75352520765,1,738056.466704,738056.466698,992999999,20200922,4.75325576782,1,10000
637363699237013976,637363699231780000,4.75298634821,1,4.75352522701,1,738056.46671,738056.466703,992999999,20200922,4.75325578761,1,10000
637363699242031275,637363699236800000,4.75298636844,1,4.75352524638,1,738056.466715,738056.466709,992999999,20200922,4.75325580741,1,10000
637363699247035112,637363699241830000,4.75308636872,1,4.75352524665,1,738056.466721,738056.466715,992999999,20200922,4.75330580768,1,10000
637363699252069877,637363699246870000,4.75268640884,1,4.75352528506,1,738056.466727,738056.466721,992999999,20200922,4.75310584695,1,10000
637363699257071234,637363699251850000,4.75248642907,1,4.75260586675,1,738056.466733,738056.466727,992999999,20200922,4.75254614791,1,10000
637363699262072314,637363699256850000,4.75248642907,1,4.75260586675,1,738056.466739,738056.466732,992999999,20200922,4.75254614791,1,10000
637363699267072396,637363699261870000,4.75258644933,1,4.75260588658,1,738056.466744,738056.466738,992999999,20200922,4.75259616796,1,10000
637363699272100728,637363699266900000,4.75258646976,1,4.75260590657,1,738056.46675,738056.466744,992999999,20200922,4.75259618817,1,10000
637363699277132096,637363699271930000,4.75226705356,1,4.75240592633,1,738056.466756,738056.46675,992999999,20200922,4.75233648994,1,10000
637363699282163087,637363699276960000,4.75146709462,1,4.75228653015,1,738056.466762,738056.466756,992999999,20200922,4.75187681238,1,10000
637363699287166467,637363699281970000,4.75146711519,1,4.75180598539,1,738056.466768,738056.466762,992999999,20200922,4.75163655029,1,10000
637363699292167252,637363699286970000,4.75146711536,1,4.75180598555,1,738056.466773,738056.466767,992999999,20200922,4.75163655045,1,10000
637363699297174525,637363699291970000,4.75138659046,1,4.7517060247,1,738056.466779,738056.466773,992999999,20200922,4.75154630758,1,10000
637363699302180485,637363699296950000,4.75146717699,1,4.75170604462,1,738056.466785,738056.466779,992999999,20200922,4.7515866108,1,10000
637363699307220974,637363699301990000,4.75158663111,1,4.75190606449,1,738056.466791,738056.466785,992999999,20200922,4.7517463478,1,10000
637363699312224987,637363699307010000,4.75158665125,1,4.7519060842,1,738056.466797,738056.466791,992999999,20200922,4.75174636773,1,10000
637363699317228230,637363699312030000,4.75158667119,1,4.75190610372,1,738056.466802,738056.466796,992999999,20200922,4.75174638746,1,10000
637363699322255960,637363699317010000,4.75158667135,1,4.75190610388,1,738056.466808,738056.466802,992999999,20200922,4.75174638762,1,10000
637363699327317029,637363699322110000,4.75166725998,1,4.75170612415,1,738056.466814,738056.466808,992999999,20200922,4.75168669206,1,10000
637363699332353494,637363699327110000,4.75166730112,1,4.75170616358,1,738056.46682,738056.466814,992999999,20200922,4.75168673235,1,10000
637363699337356008,637363699332150000,4.75166732153,1,4.75170618313,1,738056.466826,738056.46682,992999999,20200922,4.75168675233,1,10000
637363699347415062,637363699342210000,4.75158679294,1,4.75190622288,1,738056.466837,738056.466831,992999999,20200922,4.75174650791,1,10000
637363699352459294,637363699347230000,4.75176738366,1,4.75180624267,1,738056.466843,738056.466837,992999999,20200922,4.75178681317,1,10000
637363699362426764,637363699357230000,4.7516868346,1,4.7520256927,1,738056.466855,738056.466849,992999999,20200922,4.75185626365,1,10000
637363699367473581,637363699362270000,4.7516868539,1,4.75202571118,1,738056.466861,738056.466854,992999999,20200922,4.75185628254,1,10000
637363699372503992,637363699367300000,4.75166746611,1,4.75190632169,1,738056.466866,738056.46686,992999999,20200922,4.7517868939,1,10000
637363699382452734,637363699377250000,4.75166748681,1,4.75190634152,1,738056.466878,738056.466872,992999999,20200922,4.75178691417,1,10000
637363699387456147,637363699382250000,4.7516675073,1,4.75190636116,1,738056.466884,738056.466878,992999999,20200922,4.75178693423,1,10000
637363699392574731,637363699387360000,4.75166754885,1,4.75202582705,1,738056.46689,738056.466884,992999999,20200922,4.75184668795,1,10000
637363699402513952,637363699397310000,4.75166756938,1,4.7520258463,1,738056.466901,738056.466895,992999999,20200922,4.75184670784,1,10000
637363699407525719,637363699402320000,4.75176759004,1,4.75202586566,1,738056.466907,738056.466901,992999999,20200922,4.75189672785,1,10000
637363699412674448,637363699407470000,4.75196763126,1,4.75202590431,1,738056.466913,738056.466907,992999999,20200922,4.75199676779,1,10000
637363699422637316,637363699417440000,4.75196765208,1,4.75202592383,1,738056.466924,738056.466918,992999999,20200922,4.75199678796,1,10000
637363699427646873,637363699422450000,4.75178709812,1,4.752025945,1,738056.46693,738056.466924,992999999,20200922,4.75190652156,1,10000
637363699432702885,637363699427500000,4.75196769347,1,4.75202596263,1,738056.466936,738056.46693,992999999,20200922,4.75199682805,1,10000
637363699437708837,637363699432510000,4.75178715677,1,4.75212600117,1,738056.466942,738056.466936,992999999,20200922,4.75195657897,1,10000
637363699447714920,637363699442510000,4.75168717893,1,4.75202602238,1,738056.466953,738056.466947,992999999,20200922,4.75185660066,1,10000
637363699452755885,637363699447550000,4.75166779642,1,4.75238721733,1,738056.466959,738056.466953,992999999,20200922,4.75202750687,1,10000
637363699457773030,637363699452550000,4.75166781707,1,4.75180665803,1,738056.466965,738056.466959,992999999,20200922,4.75173723755,1,10000
637363699462773403,637363699457550000,4.75166783736,1,4.75172609752,1,738056.466971,738056.466965,992999999,20200922,4.75169696744,1,10000
637363699468226845,637363699463020000,4.75166785859,1,4.75172611743,1,738056.466977,738056.466971,992999999,20200922,4.75169698801,1,10000
637363699476929585,637363699471730000,4.75166789574,1,4.75180673342,1,738056.466987,738056.466981,992999999,20200922,4.75173731458,1,10000
637363699486857858,637363699481660000,4.75166791639,1,4.75180675321,1,738056.466999,738056.466993,992999999,20200922,4.7517373348,1,10000
637363699491875646,637363699486670000,4.75166793709,1,4.75180677304,1,738056.467004,738056.466998,992999999,20200922,4.75173735507,1,10000
637363699496931726,637363699491730000,4.75166795774,1,4.75180679284,1,738056.46701,738056.467004,992999999,20200922,4.75173737529,1,10000
637363699501948978,637363699496750000,4.75166799881,1,4.75170683219,1,738056.467016,738056.46701,992999999,20200922,4.7516874155,1,10000
637363699506950770,637363699501740000,4.75148743572,1,4.75170685198,1,738056.467022,738056.467016,992999999,20200922,4.75159714385,1,10000
637363699511950990,637363699506750000,4.75126801958,1,4.75172626836,1,738056.467028,738056.467022,992999999,20200922,4.75149714397,1,10000
637363699516984073,637363699511780000,4.75126804032,1,4.75160687197,1,738056.467034,738056.467028,992999999,20200922,4.75143745615,1,10000
637363699522011284,637363699516810000,4.75126806098,1,4.75160689177,1,738056.467039,738056.467033,992999999,20200922,4.75143747637,1,10000
637363699527020965,637363699521820000,4.75126808163,1,4.75160691156,1,738056.467045,738056.467039,992999999,20200922,4.7514374966,1,10000
637363699532033091,637363699526830000,4.7515875368,1,4.75160695091,1,738056.467051,738056.467045,992999999,20200922,4.75159724386,1,10000
637363699537033709,637363699531830000,4.75158753688,1,4.75160695099,1,738056.467057,738056.467051,992999999,20200922,4.75159724394,1,10000
637363699542064140,637363699536860000,4.75148755723,1,4.75162638458,1,738056.467063,738056.467057,992999999,20200922,4.7515569709,1,10000
637363699547105216,637363699541900000,4.75188759739,1,4.75190701022,1,738056.467068,738056.467062,992999999,20200922,4.7518973038,1,10000
637363699552125257,637363699546900000,4.75188761762,1,4.75218761762,1,738056.467074,738056.467068,992999999,20200922,4.75203761762,1,10000
637363699557157932,637363699551930000,4.75206822592,1,4.7523264618,1,738056.46708,738056.467074,992999999,20200922,4.75219734386,1,10000
637363699562169544,637363699556940000,4.75216824633,1,4.75232648093,1,738056.467086,738056.46708,992999999,20200922,4.75224736363,1,10000
637363699572083309,637363699566880000,4.75216826958,1,4.75232650273,1,738056.467097,738056.467091,992999999,20200922,4.75224738615,1,10000
637363699577123561,637363699571920000,4.75228771834,1,4.75260712858,1,738056.467103,738056.467097,992999999,20200922,4.75244742346,1,10000
637363699582135666,637363699576900000,4.75246832878,1,4.75260714842,1,738056.467109,738056.467103,992999999,20200922,4.7525377386,1,10000
637363699592116637,637363699586910000,4.75268777877,1,4.75302659669,1,738056.467121,738056.467114,992999999,20200922,4.75285718773,1,10000
637363699602083333,637363699596880000,4.75268779907,1,4.75322661613,1,738056.467132,738056.467126,992999999,20200922,4.7529572076,1,10000
637363699607135201,637363699601930000,4.75286841132,1,4.75322663561,1,738056.467138,738056.467132,992999999,20200922,4.75304752347,1,10000
637363699612157808,637363699606960000,4.75318785942,1,4.75322667391,1,738056.467144,738056.467138,992999999,20200922,4.75320726667,1,10000
637363699617181237,637363699611950000,4.75328787985,1,4.75370728666,1,738056.46715,738056.467143,992999999,20200922,4.75349758325,1,10000
637363699622186412,637363699616970000,4.75336849361,1,4.75370730637,1,738056.467155,738056.467149,992999999,20200922,4.75353789999,1,10000
637363699627186421,637363699621980000,4.75328792005,1,4.75370732601,1,738056.467161,738056.467155,992999999,20200922,4.75349762303,1,10000
637363699632201600,637363699627000000,4.75308794024,1,4.75312675129,1,738056.467167,738056.467161,992999999,20200922,4.75310734576,1,10000
637363699637203996,637363699631990000,4.75268796046,1,4.75312677065,1,738056.467173,738056.467167,992999999,20200922,4.75290736556,1,10000
637363699642205490,637363699637000000,4.75236857585,1,4.75240738519,1,738056.467178,738056.467172,992999999,20200922,4.75238798052,1,10000
637363699647212910,637363699641990000,4.75206859655,1,4.75230740503,1,738056.467184,738056.467178,992999999,20200922,4.75218800079,1,10000
637363699652218418,637363699647020000,4.75188802097,1,4.75224921335,1,738056.46719,738056.467184,992999999,20200922,4.75206861716,1,10000
637363699657219015,637363699652000000,4.75188802117,1,4.75224921356,1,738056.467196,738056.46719,992999999,20200922,4.75206861737,1,10000
637363699662224881,637363699657020000,4.75188806122,1,4.75224925531,1,738056.467202,738056.467196,992999999,20200922,4.75206865827,1,10000
637363699667261262,637363699662030000,4.752068679,1,4.75228808152,1,738056.467207,738056.467201,992999999,20200922,4.75217838026,1,10000
637363699677224714,637363699672020000,4.75178812153,1,4.7523075232,1,738056.467219,738056.467213,992999999,20200922,4.75204782236,1,10000
637363699687188964,637363699681990000,4.75188814175,1,4.75216874051,1,738056.467231,738056.467225,992999999,20200922,4.75202844113,1,10000
637363699692226701,637363699687020000,4.75188818208,1,4.7520687817,1,738056.467236,738056.46723,992999999,20200922,4.75197848189,1,10000
637363699702174565,637363699696970000,4.75188820222,1,4.75196880227,1,738056.467248,738056.467242,992999999,20200922,4.75192850225,1,10000
637363699707235115,637363699702030000,4.75188822277,1,4.75196882326,1,738056.467254,738056.467248,992999999,20200922,4.75192852301,1,10000
637363699712253852,637363699707050000,4.75188824283,1,4.75196884375,1,738056.46726,738056.467254,992999999,20200922,4.75192854329,1,10000
637363699717299288,637363699712100000,4.75188828288,1,4.75196888464,1,738056.467265,738056.467259,992999999,20200922,4.75192858376,1,10000
637363699722326595,637363699717080000,4.75188830339,1,4.75196890559,1,738056.467271,738056.467265,992999999,20200922,4.75192860449,1,10000
637363699728185912,637363699722970000,4.75178832357,1,4.7521689262,1,738056.467278,738056.467272,992999999,20200922,4.75197862488,1,10000
637363699737337610,637363699732140000,4.75188834718,1,4.75196895031,1,738056.467289,738056.467283,992999999,20200922,4.75192864874,1,10000
637363699742348609,637363699737150000,4.75188838404,1,4.75230778012,1,738056.467294,738056.467288,992999999,20200922,4.75209808208,1,10000
637363699747360585,637363699742140000,4.75228840422,1,4.75230779988,1,738056.4673,738056.467294,992999999,20200922,4.75229810205,1,10000
637363699752370142,637363699747160000,4.75208840592,1,4.75230780153,1,738056.467306,738056.4673,992999999,20200922,4.75219810373,1,10000
637363699757392077,637363699752190000,4.75196903289,1,4.75230782318,1,738056.467312,738056.467306,992999999,20200922,4.75213842803,1,10000
637363699762411901,637363699757210000,4.75188844503,1,4.75228844503,1,738056.467318,738056.467312,992999999,20200922,4.75208844503,1,10000
637363699767451004,637363699762250000,4.7518884684,1,4.7522884684,1,738056.467323,738056.467317,992999999,20200922,4.7520884684,1,10000
637363699772467145,637363699767260000,4.75188850333,1,4.75228850333,1,738056.467329,738056.467323,992999999,20200922,4.75208850333,1,10000
637363699781864825,637363699776660000,4.75188852327,1,4.75228852327,1,738056.46734,738056.467334,992999999,20200922,4.75208852327,1,10000
637363699786885232,637363699781680000,4.7519885435,1,4.75230793619,1,738056.467346,738056.46734,992999999,20200922,4.75214823984,1,10000
637363699791909319,637363699786710000,4.75198856376,1,4.75230795602,1,738056.467352,738056.467346,992999999,20200922,4.75214825989,1,10000
637363699796959318,637363699791760000,4.75218858411,1,4.75230797593,1,738056.467358,738056.467352,992999999,20200922,4.75224828002,1,10000
637363699801976909,637363699796770000,4.75218860425,1,4.75230799565,1,738056.467363,738056.467357,992999999,20200922,4.75224829995,1,10000
637363699807030325,637363699801830000,4.7520886248,1,4.75230801576,1,738056.467369,738056.467363,992999999,20200922,4.75219832028,1,10000
637363699812063993,637363699806860000,4.75288864756,1,4.75323047613,1,738056.467375,738056.467369,992999999,20200922,4.75305956184,1,10000
637363699812262515,637363699811920000,4.75254988534,1,4.75288866553,1,738056.467375,738056.467375,992999999,20200922,4.75271927543,1,10000
637363699822060917,637363699816860000,4.75288868535,1,4.753449906,1,738056.467387,738056.467381,992999999,20200922,4.75316929567,1,10000
637363699822212177,637363699821890000,4.75308870569,1,4.75364992721,1,738056.467387,738056.467386,992999999,20200922,4.75336931645,1,10000
637363699832008315,637363699826810000,4.75286933653,1,4.75328872535,1,738056.467398,738056.467392,992999999,20200922,4.75307903094,1,10000
637363699837051012,637363699831850000,4.75226935747,1,4.75230813424,1,738056.467404,738056.467398,992999999,20200922,4.75228874586,1,10000
637363699842096402,637363699836890000,4.7521887685,1,4.7524081564,1,738056.46741,738056.467404,992999999,20200922,4.75229846245,1,10000
637363699847128708,637363699841930000,4.75198878623,1,4.75220817375,1,738056.467416,738056.46741,992999999,20200922,4.75209847999,1,10000
637363699852158552,637363699846950000,4.75216941956,1,4.75240819374,1,738056.467421,738056.467415,992999999,20200922,4.75228880665,1,10000
637363699857194095,637363699851990000,4.75258884662,1,4.75270823286,1,738056.467427,738056.467421,992999999,20200922,4.75264853974,1,10000
637363699867158282,637363699861960000,4.75266948111,1,4.7533500953,1,738056.467439,738056.467433,992999999,20200922,4.75300978821,1,10000
637363699872181439,637363699866980000,4.75266950164,1,4.75335011626,1,738056.467445,738056.467439,992999999,20200922,4.75300980895,1,10000
637363699877231427,637363699872030000,4.75248892731,1,4.75270831184,1,738056.46745,738056.467444,992999999,20200922,4.75259861957,1,10000
637363699887202801,637363699882000000,4.75258894766,1,4.75270833175,1,738056.467462,738056.467456,992999999,20200922,4.7526486397,1,10000
637363699892227024,637363699887020000,4.75296960454,1,4.75325022131,1,738056.467468,738056.467462,992999999,20200922,4.75310991292,1,10000
637363699897252444,637363699892020000,4.75298900801,1,4.75325024239,1,738056.467474,738056.467468,992999999,20200922,4.7531196252,1,10000
637363699902257325,637363699897030000,4.75306964594,1,4.75325026356,1,738056.467479,738056.467473,992999999,20200922,4.75315995475,1,10000
637363699907257551,637363699902050000,4.75308904825,1,4.75330843021,1,738056.467485,738056.467479,992999999,20200922,4.75319873923,1,10000
637363699917214849,637363699912010000,4.75308906864,1,4.75330845016,1,738056.467497,738056.467491,992999999,20200922,4.7531987594,1,10000
637363699922241589,637363699917040000,4.75316970773,1,4.75330846991,1,738056.467503,738056.467497,992999999,20200922,4.75323908882,1,10000
637363699927275332,637363699922070000,4.75308912907,1,4.7533085093,1,738056.467508,738056.467502,992999999,20200922,4.75319881919,1,10000
637363699932279244,637363699927070000,4.75308912943,1,4.75330850966,1,738056.467514,738056.467508,992999999,20200922,4.75319881954,1,10000
637363699937338408,637363699932130000,4.75308914966,1,4.75330852945,1,738056.46752,738056.467514,992999999,20200922,4.75319883955,1,10000
637363699942361925,637363699937160000,4.75306981088,1,4.75330856876,1,738056.467526,738056.46752,992999999,20200922,4.75318918982,1,10000
637363699947393359,637363699942170000,4.75316983158,1,4.7533085886,1,738056.467532,738056.467526,992999999,20200922,4.75323921009,1,10000
637363699952424440,637363699947200000,4.75306985232,1,4.75330860847,1,738056.467538,738056.467531,992999999,20200922,4.75318923039,1,10000
637363699957424763,637363699952220000,4.75306987268,1,4.75330862799,1,738056.467543,738056.467537,992999999,20200922,4.75318925033,1,10000
637363699962818923,637363699957590000,4.75318927064,1,4.75330864786,1,738056.46755,738056.467544,992999999,20200922,4.75324895925,1,10000
637363699972384131,637363699967180000,4.75316993444,1,4.75320868717,1,738056.467561,738056.467555,992999999,20200922,4.7531893108,1,10000
637363699977390947,637363699972170000,4.75316995505,1,4.75320870693,1,738056.467566,738056.46756,992999999,20200922,4.75318933099,1,10000
637363699987398030,637363699982200000,4.75316997583,1,4.75320872684,1,738056.467578,738056.467572,992999999,20200922,4.75318935133,1,10000
637363699992411067,637363699987210000,4.75308937317,1,4.75365062309,1,738056.467584,738056.467578,992999999,20200922,4.75336999813,1,10000
637363699997471472,637363699992270000,4.7530893919,1,4.75365064262,1,738056.46759,738056.467584,992999999,20200922,4.75337001726,1,10000
637363700002487652,637363699997280000,4.75318943203,1,4.75365068446,1,738056.467595,738056.467589,992999999,20200922,4.75342005824,1,10000
637363700012457816,637363700007260000,4.75318945225,1,4.75365070554,1,738056.467607,738056.467601,992999999,20200922,4.7534200789,1,10000
637363700017523183,637363700012320000,4.75337010218,1,4.75360884793,1,738056.467613,738056.467607,992999999,20200922,4.75348947506,1,10000
637363700022551383,637363700017350000,4.7533701214,1,4.75360886634,1,738056.467619,738056.467613,992999999,20200922,4.75348949387,1,10000
637363700027594778,637363700022390000,4.75357016156,1,4.75360890482,1,738056.467625,738056.467619,992999999,20200922,4.75358953319,1,10000
637363700032607860,637363700027380000,4.75357018217,1,4.75360892458,1,738056.46763,738056.467624,992999999,20200922,4.75358955337,1,10000
637363700037613156,637363700032390000,4.75348957364,1,4.75380894441,1,738056.467636,738056.46763,992999999,20200922,4.75364925902,1,10000
637363700042615622,637363700037410000,4.75347022327,1,4.75380896397,1,738056.467642,738056.467636,992999999,20200922,4.75363959362,1,10000
637363700048206951,637363700042990000,4.75347024508,1,4.75380898487,1,738056.467648,738056.467642,992999999,20200922,4.75363961497,1,10000
637363700057601231,637363700052400000,4.75347026466,1,4.75380900364,1,738056.467659,738056.467653,992999999,20200922,4.75363963415,1,10000
637363700062631507,637363700057430000,4.75347028548,1,4.75380902359,1,738056.467665,738056.467659,992999999,20200922,4.75363965453,1,10000
637363700067664672,637363700062460000,4.7535896748,1,4.75380904342,1,738056.467671,738056.467665,992999999,20200922,4.75369935911,1,10000
637363700072685216,637363700067480000,4.75397034485,1,4.75398971267,1,738056.467677,738056.467671,992999999,20200922,4.75398002876,1,10000
637363700081982607,637363700076780000,4.75397036501,1,4.75413163022,1,738056.467687,738056.467681,992999999,20200922,4.75405099762,1,10000
637363700082067294,637363700081800000,4.75397038567,1,4.75428975263,1,738056.467688,738056.467687,992999999,20200922,4.75413006915,1,10000
637363700091937326,637363700086730000,4.75397040595,1,4.75413167287,1,738056.467699,738056.467693,992999999,20200922,4.75405103941,1,10000
637363700097092058,637363700091890000,4.75368981306,1,4.75390917874,1,738056.467705,738056.467699,992999999,20200922,4.7537994959,1,10000
637363700107037117,637363700101830000,4.75368983337,1,4.75370919862,1,738056.467716,738056.46771,992999999,20200922,4.75369951599,1,10000
637363700112077239,637363700106870000,4.75368985363,1,4.75370921845,1,738056.467722,738056.467716,992999999,20200922,4.75369953604,1,10000
637363700117105721,637363700111900000,4.75367050951,1,4.75390923828,1,738056.467728,738056.467722,992999999,20200922,4.7537898739,1,10000
637363700122134775,637363700116930000,4.75368991402,1,4.75390927756,1,738056.467734,738056.467728,992999999,20200922,4.75379959579,1,10000
637363700132094686,637363700126890000,4.75368993437,1,4.75390929747,1,738056.467745,738056.467739,992999999,20200922,4.75379961592,1,10000
637363700137125921,637363700131920000,4.75397061221,1,4.75413188772,1,738056.467751,738056.467745,992999999,20200922,4.75405124996,1,10000
637363700142175804,637363700136920000,4.7540899948,1,4.75413190936,1,738056.467757,738056.467751,992999999,20200922,4.75411095208,1,10000
637363700147198339,637363700141960000,4.75409001498,1,4.75413193083,1,738056.467763,738056.467757,992999999,20200922,4.75411097291,1,10000
637363700157053288,637363700151850000,4.7539900348,1,4.75440939577,1,738056.467774,738056.467768,992999999,20200922,4.75419971529,1,10000
637363700162101819,637363700156900000,4.75399005523,1,4.75440941576,1,738056.46778,738056.467774,992999999,20200922,4.75419973549,1,10000
637363700167141898,637363700161940000,4.75417073572,1,4.75440945507,1,738056.467786,738056.46778,992999999,20200922,4.7542900954,1,10000
637363700172157536,637363700166920000,4.75447075642,1,4.75475139718,1,738056.467792,738056.467786,992999999,20200922,4.7546110768,1,10000
637363700177173494,637363700171950000,4.75489013589,1,4.7549094947,1,738056.467798,738056.467792,992999999,20200922,4.75489981529,1,10000
637363700182174230,637363700176970000,4.75489015587,1,4.75490951425,1,738056.467803,738056.467797,992999999,20200922,4.75489983506,1,10000
637363700187196594,637363700181960000,4.75489017625,1,4.7549095342,1,738056.467809,738056.467803,992999999,20200922,4.75489985523,1,10000
637363700197080716,637363700191880000,4.75489019615,1,4.75490955368,1,738056.467821,738056.467815,992999999,20200922,4.75489987492,1,10000
637363700202091837,637363700196890000,4.7548902165,1,4.7549095736,1,738056.467826,738056.46782,992999999,20200922,4.75489989505,1,10000
637363700207128400,637363700201930000,4.75487090026,1,4.75490961275,1,738056.467832,738056.467826,992999999,20200922,4.7548902565,1,10000
637363700212160264,637363700206940000,4.75479027677,1,4.75490963258,1,738056.467838,738056.467832,992999999,20200922,4.75484995468,1,10000
637363700217230662,637363700211960000,4.75467094128,1,4.75475158589,1,738056.467844,738056.467838,992999999,20200922,4.75471126359,1,10000
637363700227057723,637363700221850000,4.75457096189,1,4.75475160693,1,738056.467855,738056.467849,992999999,20200922,4.75466128441,1,10000
637363700232095849,637363700226890000,4.75447098263,1,4.7547516281,1,738056.467861,738056.467855,992999999,20200922,4.75461130537,1,10000
637363700237119912,637363700231920000,4.75449035738,1,4.75475164919,1,738056.467867,738056.467861,992999999,20200922,4.75462100329,1,10000
637363700242168936,637363700236960000,4.75459037773,1,4.7548516704,1,738056.467873,738056.467867,992999999,20200922,4.75472102406,1,10000
637363700247206856,637363700242000000,4.75459039811,1,4.75490975135,1,738056.467879,738056.467873,992999999,20200922,4.75475007473,1,10000
637363700252237744,637363700247030000,4.75499043828,1,4.75500979066,1,738056.467885,738056.467879,992999999,20200922,4.75500011447,1,10000
637363700257254875,637363700252020000,4.75487110652,1,4.75500981041,1,738056.46789,738056.467884,992999999,20200922,4.75494045846,1,10000
637363700262282731,637363700257060000,4.75487112692,1,4.7549517754,1,738056.467896,738056.46789,992999999,20200922,4.75491145116,1,10000
637363700272175114,637363700266970000,4.75479049879,1,4.75495179661,1,738056.467908,738056.467902,992999999,20200922,4.7548711477,1,10000
637363700277211698,637363700272010000,4.75477118852,1,4.75495183828,1,738056.467913,738056.467907,992999999,20200922,4.7548615134,1,10000
637363700287172320,637363700281970000,4.75497122946,1,4.75500992823,1,738056.467925,738056.467919,992999999,20200922,4.75499057884,1,10000
637363700297135158,637363700291930000,4.75497125023,1,4.75500994814,1,738056.467936,738056.46793,992999999,20200922,4.75499059919,1,10000
637363700302197221,637363700296990000,4.75497127109,1,4.75500996813,1,738056.467942,738056.467936,992999999,20200922,4.75499061961,1,10000
637363700307217413,637363700302010000,4.75497131199,1,4.75501000732,1,738056.467948,738056.467942,992999999,20200922,4.75499065966,1,10000
637363700312261808,637363700307020000,4.75497131216,1,4.75501000748,1,738056.467954,738056.467948,992999999,20200922,4.75499065982,1,10000
637363700317337425,637363700312120000,4.75477135351,1,4.75511004711,1,738056.46796,738056.467954,992999999,20200922,4.75494070031,1,10000
637363700327256336,637363700322050000,4.75499074043,1,4.75501008638,1,738056.467971,738056.467965,992999999,20200922,4.75500041341,1,10000
637363700332289932,637363700327060000,4.75497141522,1,4.75511010625,1,738056.467977,738056.467971,992999999,20200922,4.75504076074,1,10000
637363700338229604,637363700333030000,4.75497143563,1,4.75511012581,1,738056.467984,738056.467978,992999999,20200922,4.75504078072,1,10000
637363700347223939,637363700342020000,4.75507146019,1,4.75515211561,1,738056.467994,738056.467988,992999999,20200922,4.7551117879,1,10000
